ts_key,smape,category
BMW_X6_Petrol,66.66666666666666,>40%
BMW_X6_Total,23.272165351961306,20-30%
BMW_X7_All_Wheel_Drive,36.143137408034924,30-40%
BMW_X7_Diesel,66.66666666666666,>40%
BMW_X7_Hybrid,38.23883548531797,30-40%
BMW_X7_Petrol,133.33333333333331,>40%
BMW_X7_Total,34.39281296052943,30-40%
BMW_XM_All_Wheel_Drive,44.382816312289314,>40%
BMW_XM_Hybrid,35.7436660708268,30-40%
BMW_XM_Total,37.91646302080951,30-40%
BMW_Z4_Convertibles,112.72020931777472,>40%
BMW_Z4_Petrol,124.00998068905974,>40%
BMW_Z4_Total,116.19758394293139,>40%
BYD_ATTO 3_Electric_BEV,108.3527792076963,>40%
BYD_ATTO 3_Total,98.40061457545475,>40%
BYD_DOLPHIN_Electric_BEV,59.00819363507672,>40%
BYD_DOLPHIN_Total,47.511784991310414,>40%
BYD_SEAL_All_Wheel_Drive,36.24310819620664,30-40%
BYD_SEAL_Electric_BEV,43.69745206079509,>40%
BYD_SEAL_Hybrid,200.0,>40%
BYD_SEAL_Total,65.56385815330724,>40%
BYD_SONSTIGE_All_Wheel_Drive,118.71509977122957,>40%
BYD_SONSTIGE_Diesel,200.0,>40%
BYD_SONSTIGE_Electric_BEV,93.30603606418259,>40%
BYD_SONSTIGE_Hybrid,200.0,>40%
BYD_SONSTIGE_Total,77.77802195893227,>40%
CADILLAC_ESCALADE_All_Wheel_Drive,50.616846975344274,>40%
CADILLAC_ESCALADE_Petrol,44.2437751891039,>40%
CADILLAC_ESCALADE_Total,32.53799522379682,30-40%
CADILLAC_XT4_All_Wheel_Drive,133.33333333333331,>40%
CADILLAC_XT4_Petrol,175.21005283026273,>40%
CADILLAC_XT4_Total,70.10587398866438,>40%
CITROEN_BERLINGO_Diesel,88.47793024202421,>40%
CITROEN_BERLINGO_Electric_BEV,33.03392663448557,30-40%
CITROEN_BERLINGO_Petrol,63.31599604373227,>40%
CITROEN_BERLINGO_Total,43.228697081609454,>40%
CITROEN_C3_Electric_BEV,162.78155933822632,>40%
CITROEN_C3_Hybrid,150.6349988147309,>40%
CITROEN_C3_Petrol,86.0106390101883,>40%
CITROEN_C3_Total,91.73163408544232,>40%
CITROEN_C4_Diesel,153.02632202960956,>40%
CITROEN_C4_Electric_BEV,157.58102663938456,>40%
CITROEN_C4_Hybrid,127.76606511928495,>40%
CITROEN_C4_Petrol,138.0965939770993,>40%
CITROEN_C4_Total,49.57282218814246,>40%
CITROEN_C5_Diesel,87.07213834948071,>40%
CITROEN_C5_Electric_BEV,133.33333333333331,>40%
CITROEN_C5_Hybrid,38.137745743144706,30-40%
CITROEN_C5_Petrol,147.1578276664816,>40%
CITROEN_C5_Total,26.439676072547062,20-30%
CITROEN_JUMPER_All_Wheel_Drive,49.6517419530422,>40%
